,basis,bond length (Angstrom),method,state index,spin multiplicity,energy (Hartree),spin type
1,cc-pvdz,2.519101123595506,FCI,2,1,-0.6710225113342713,
2,cc-pvdz,2.519101123595506,FCI,3,1,-0.6613866685401538,
3,cc-pvdz,2.519101123595506,FCI,1,3,-0.9961840392740513,
0,cc-pvdz,2.519101123595506, LDA,1,1,-0.8876541832845158,UNPOLARIZED
1,cc-pvdz,2.519101123595506, LDA,1,3,-0.8787360964804389,UNPOLARIZED
2,cc-pvdz,2.519101123595506, LDA,2,1,-0.6420211459893962,UNPOLARIZED
3,cc-pvdz,2.519101123595506, LDA,3,1,-0.632819016991623,UNPOLARIZED
0,cc-pvdz,2.519101123595506, LDA,1,1,-0.9847834117176139,POLARIZED
1,cc-pvdz,2.519101123595506, LDA,1,3,-0.9819980747596043,POLARIZED
2,cc-pvdz,2.519101123595506, LDA,2,1,-0.6371534377478127,POLARIZED
3,cc-pvdz,2.519101123595506, LDA,3,1,-0.6266281468256775,POLARIZED
0,cc-pvdz,2.519101123595506, LDA,1,3,-1.1180374205707064,INVARIANT
1,cc-pvdz,2.519101123595506, LDA,1,1,-1.115290934655257,INVARIANT
2,cc-pvdz,2.519101123595506, LDA,2,1,-0.6262124933634597,INVARIANT
3,cc-pvdz,2.519101123595506, LDA,3,1,-0.6134236586687084,INVARIANT
0,cc-pvdz,2.519101123595506, LDA,1,1,-0.9978338436786485,INVARIANT_MIX
1,cc-pvdz,2.519101123595506, LDA,1,3,-0.9957122149892729,INVARIANT_MIX
2,cc-pvdz,2.519101123595506, LDA,2,3,-0.9957122149892729,INVARIANT_MIX
3,cc-pvdz,2.519101123595506, LDA,3,3,-0.9957122149892726,INVARIANT_MIX
4,cc-pvdz,2.519101123595506, LDA,2,1,-0.6362848548192451,INVARIANT_MIX
5,cc-pvdz,2.519101123595506, LDA,3,1,-0.6255337940998682,INVARIANT_MIX
0,cc-pvdz,2.573033707865169,FCI,1,1,-1.0022299418222462,
1,cc-pvdz,2.573033707865169,FCI,2,1,-0.6681911451496843,
2,cc-pvdz,2.573033707865169,FCI,3,1,-0.6598522157756621,
3,cc-pvdz,2.573033707865169,FCI,1,3,-0.9965304411158392,
0,cc-pvdz,2.573033707865169, LDA,1,1,-0.8866642431261873,UNPOLARIZED
1,cc-pvdz,2.573033707865169, LDA,1,3,-0.8790483046710473,UNPOLARIZED
2,cc-pvdz,2.573033707865169, LDA,2,1,-0.6392479358990899,UNPOLARIZED
3,cc-pvdz,2.573033707865169, LDA,3,1,-0.6314043240951681,UNPOLARIZED
0,cc-pvdz,2.573033707865169, LDA,1,1,-0.9843014469417319,POLARIZED
1,cc-pvdz,2.573033707865169, LDA,1,3,-0.9821633761144366,POLARIZED
2,cc-pvdz,2.573033707865169, LDA,2,1,-0.6340411628483521,POLARIZED
3,cc-pvdz,2.573033707865169, LDA,3,1,-0.62475603333766,POLARIZED
0,cc-pvdz,2.573033707865169, LDA,1,3,-1.1180381422695747,INVARIANT
1,cc-pvdz,2.573033707865169, LDA,1,1,-1.1152166613647578,INVARIANT
2,cc-pvdz,2.573033707865169, LDA,2,1,-0.622678758024746,INVARIANT
3,cc-pvdz,2.573033707865169, LDA,3,1,-0.6111845718209515,INVARIANT
0,cc-pvdz,2.573033707865169, LDA,1,1,-0.9974025208855781,INVARIANT_MIX
1,cc-pvdz,2.573033707865169, LDA,1,3,-0.9958593822859203,INVARIANT_MIX
2,cc-pvdz,2.573033707865169, LDA,2,3,-0.9958593822859203,INVARIANT_MIX
3,cc-pvdz,2.573033707865169, LDA,3,3,-0.99585938228592,INVARIANT_MIX
4,cc-pvdz,2.573033707865169, LDA,2,1,-0.6331287984521394,INVARIANT_MIX
5,cc-pvdz,2.573033707865169, LDA,3,1,-0.6236165193603236,INVARIANT_MIX
0,cc-pvdz,2.626966292134832,FCI,1,1,-1.0016778079050113,
1,cc-pvdz,2.626966292134832,FCI,2,1,-0.6653491370481551,
2,cc-pvdz,2.626966292134832,FCI,3,1,-0.6581344882088681,
3,cc-pvdz,2.626966292134832,FCI,1,3,-0.996828522007949,
0,cc-pvdz,2.626966292134832, LDA,1,1,-0.8858111399834026,UNPOLARIZED
1,cc-pvdz,2.626966292134832, LDA,1,3,-0.8793124138209796,UNPOLARIZED
2,cc-pvdz,2.626966292134832, LDA,2,1,-0.6364615364804918,UNPOLARIZED
3,cc-pvdz,2.626966292134832, LDA,3,1,-0.6297863699892066,UNPOLARIZED
0,cc-pvdz,2.626966292134832, LDA,1,1,-0.9838978977700679,POLARIZED
1,cc-pvdz,2.626966292134832, LDA,1,3,-0.9822933542607871,POLARIZED
2,cc-pvdz,2.626966292134832, LDA,2,1,-0.6309334343268,POLARIZED
3,cc-pvdz,2.626966292134832, LDA,3,1,-0.6227406045299136,POLARIZED
0,cc-pvdz,2.626966292134832, LDA,1,3,-1.1180201270707024,INVARIANT
1,cc-pvdz,2.626966292134832, LDA,1,1,-1.115178359131055,INVARIANT
2,cc-pvdz,2.626966292134832, LDA,2,1,-0.6191745273565833,INVARIANT
3,cc-pvdz,2.626966292134832, LDA,3,1,-0.6088455230784282,INVARIANT
0,cc-pvdz,2.626966292134832, LDA,1,1,-0.9970440916925258,INVARIANT_MIX
1,cc-pvdz,2.626966292134832, LDA,1,3,-0.9959729204627047,INVARIANT_MIX
2,cc-pvdz,2.626966292134832, LDA,2,3,-0.9959729204627046,INVARIANT_MIX
3,cc-pvdz,2.626966292134832, LDA,3,3,-0.9959729204627039,INVARIANT_MIX
4,cc-pvdz,2.626966292134832, LDA,2,1,-0.6299797059552297,INVARIANT_MIX
5,cc-pvdz,2.626966292134832, LDA,3,1,-0.6215616036445499,INVARIANT_MIX
0,cc-pvdz,2.6808988764044948,FCI,1,1,-1.0012063691577597,
1,cc-pvdz,2.6808988764044948,FCI,2,1,-0.6625024181927103,
2,cc-pvdz,2.6808988764044948,FCI,3,1,-0.6562621759037751,
3,cc-pvdz,2.6808988764044948,FCI,1,3,-0.9970846214581527,
0,cc-pvdz,2.6808988764044948, LDA,1,1,-0.8850769657782672,UNPOLARIZED
1,cc-pvdz,2.6808988764044948, LDA,1,3,-0.8795348544839673,UNPOLARIZED
2,cc-pvdz,2.6808988764044948, LDA,2,1,-0.6336689713795562,UNPOLARIZED
3,cc-pvdz,2.6808988764044948, LDA,3,1,-0.6279970703048938,UNPOLARIZED
0,cc-pvdz,2.6808988764044948, LDA,1,1,-0.9835619202406828,POLARIZED
1,cc-pvdz,2.6808988764044948, LDA,1,3,-0.9823936915477969,POLARIZED
2,cc-pvdz,2.6808988764044948, LDA,2,1,-0.6278367213666031,POLARIZED
3,cc-pvdz,2.6808988764044948, LDA,3,1,-0.6206068051267952,POLARIZED
0,cc-pvdz,2.6808988764044948, LDA,1,3,-1.1179877180729012,INVARIANT
1,cc-pvdz,2.6808988764044948, LDA,1,1,-1.1151704094300574,INVARIANT
2,cc-pvdz,2.6808988764044948, LDA,2,1,-0.6157055685941681,INVARIANT
3,cc-pvdz,2.6808988764044948, LDA,3,1,-0.6064266988548767,INVARIANT
0,cc-pvdz,2.6808988764044948, LDA,1,1,-0.9967484075342368,INVARIANT_MIX
1,cc-pvdz,2.6808988764044948, LDA,1,3,-0.9960584004754198,INVARIANT_MIX
2,cc-pvdz,2.6808988764044948, LDA,2,3,-0.9960584004754198,INVARIANT_MIX
3,cc-pvdz,2.6808988764044948, LDA,3,3,-0.9960584004754193,INVARIANT_MIX
4,cc-pvdz,2.6808988764044948, LDA,2,1,-0.6268439691327824,INVARIANT_MIX
5,cc-pvdz,2.6808988764044948, LDA,3,1,-0.6193933143630183,INVARIANT_MIX
0,cc-pvdz,2.7348314606741577,FCI,1,1,-1.000804441354425,
1,cc-pvdz,2.7348314606741577,FCI,2,1,-0.6596568110484086,
2,cc-pvdz,2.7348314606741577,FCI,3,1,-0.6542609780227718,
3,cc-pvdz,2.7348314606741577,FCI,1,3,-0.9973043251301582,
0,cc-pvdz,2.7348314606741577, LDA,1,1,-0.8844457902967808,UNPOLARIZED
1,cc-pvdz,2.7348314606741577, LDA,1,3,-0.8797213319117227,UNPOLARIZED
2,cc-pvdz,2.7348314606741577, LDA,2,1,-0.6308768688471461,UNPOLARIZED
3,cc-pvdz,2.7348314606741577, LDA,3,1,-0.6260650782015343,UNPOLARIZED
0,cc-pvdz,2.7348314606741577, LDA,1,1,-0.9832839553026151,POLARIZED
1,cc-pvdz,2.7348314606741577, LDA,1,3,-0.9824693632155849,POLARIZED
2,cc-pvdz,2.7348314606741577, LDA,2,1,-0.6247571905411505,POLARIZED
3,cc-pvdz,2.7348314606741577, LDA,3,1,-0.6183768925104812,POLARIZED
0,cc-pvdz,2.7348314606741577, LDA,1,3,-1.117944879694972,INVARIANT
1,cc-pvdz,2.7348314606741577, LDA,1,1,-1.1151880436506572,INVARIANT
2,cc-pvdz,2.7348314606741577, LDA,2,1,-0.6122768957039139,INVARIANT
3,cc-pvdz,2.7348314606741577, LDA,3,1,-0.6039456035127773,INVARIANT
0,cc-pvdz,2.7348314606741577, LDA,1,1,-0.9965065168205429,INVARIANT_MIX
1,cc-pvdz,2.7348314606741577, LDA,1,3,-0.9961206898218697,INVARIANT_MIX
2,cc-pvdz,2.7348314606741577, LDA,2,3,-0.9961206898218695,INVARIANT_MIX
3,cc-pvdz,2.7348314606741577, LDA,3,3,-0.9961206898218695,INVARIANT_MIX
4,cc-pvdz,2.7348314606741577, LDA,2,1,-0.6237276884476601,INVARIANT_MIX
5,cc-pvdz,2.7348314606741577, LDA,3,1,-0.6171333042382048,INVARIANT_MIX
0,cc-pvdz,2.7887640449438207,FCI,1,1,-1.0004622553197193,
1,cc-pvdz,2.7887640449438207,FCI,2,1,-0.656817981212973,
2,cc-pvdz,2.7887640449438207,FCI,3,1,-0.6521538662457093,
3,cc-pvdz,2.7887640449438207,FCI,1,3,-0.9974925405099119,
0,cc-pvdz,2.7887640449438207, LDA,1,1,-0.8839035485124304,UNPOLARIZED
1,cc-pvdz,2.7887640449438207, LDA,1,3,-0.8798768933676748,UNPOLARIZED
2,cc-pvdz,2.7887640449438207, LDA,2,1,-0.6280914613098144,UNPOLARIZED
3,cc-pvdz,2.7887640449438207, LDA,3,1,-0.6240160076429424,UNPOLARIZED
0,cc-pvdz,2.7887640449438207, LDA,1,1,-0.9830556068715498,POLARIZED
1,cc-pvdz,2.7887640449438207, LDA,1,3,-0.9825247030212816,POLARIZED
2,cc-pvdz,2.7887640449438207, LDA,2,1,-0.6217006761001347,POLARIZED
3,cc-pvdz,2.7887640449438207, LDA,3,1,-0.6160706898358409,POLARIZED
0,cc-pvdz,2.7887640449438207, LDA,1,3,-1.117894866646288,INVARIANT
1,cc-pvdz,2.7887640449438207, LDA,1,1,-1.115226789151759,INVARIANT
2,cc-pvdz,2.7887640449438207, LDA,2,1,-0.6088935920154996,INVARIANT
3,cc-pvdz,2.7887640449438207, LDA,3,1,-0.6014180639920437,INVARIANT
0,cc-pvdz,2.7887640449438207, LDA,1,1,-0.9963105499166467,INVARIANT_MIX
1,cc-pvdz,2.7887640449438207, LDA,1,3,-0.9961640180371402,INVARIANT_MIX
2,cc-pvdz,2.7887640449438207, LDA,2,3,-0.9961640180371402,INVARIANT_MIX
3,cc-pvdz,2.7887640449438207, LDA,3,3,-0.9961640180371397,INVARIANT_MIX
4,cc-pvdz,2.7887640449438207, LDA,2,1,-0.6206366392732665,INVARIANT_MIX
5,cc-pvdz,2.7887640449438207, LDA,3,1,-0.6148008601253997,INVARIANT_MIX
0,cc-pvdz,2.842696629213483,FCI,1,1,-1.0001713063497195,
1,cc-pvdz,2.842696629213483,FCI,2,1,-0.6539913913559847,
2,cc-pvdz,2.842696629213483,FCI,3,1,-0.649961333411285,
3,cc-pvdz,2.842696629213483,FCI,1,3,-0.9976535663419991,
0,cc-pvdz,2.842696629213483, LDA,1,1,-0.8834378868345156,UNPOLARIZED
1,cc-pvdz,2.842696629213483, LDA,1,3,-0.8800059732540706,UNPOLARIZED
2,cc-pvdz,2.842696629213483, LDA,2,1,-0.6253185707755863,UNPOLARIZED
3,cc-pvdz,2.842696629213483, LDA,3,1,-0.6218726540939267,UNPOLARIZED
0,cc-pvdz,2.842696629213483, LDA,1,1,-0.9828695025880089,POLARIZED
1,cc-pvdz,2.842696629213483, LDA,1,3,-0.9825634411657266,POLARIZED
2,cc-pvdz,2.842696629213483, LDA,2,1,-0.6186726403215926,POLARIZED
3,cc-pvdz,2.842696629213483, LDA,3,1,-0.613705807032388,POLARIZED
0,cc-pvdz,2.842696629213483, LDA,1,3,-1.1178403099453464,INVARIANT
1,cc-pvdz,2.842696629213483, LDA,1,1,-1.1152825522990673,INVARIANT
2,cc-pvdz,2.842696629213483, LDA,2,1,-0.6055605220264076,INVARIANT
3,cc-pvdz,2.842696629213483, LDA,3,1,-0.5988582871451128,INVARIANT
0,cc-pvdz,2.842696629213483, LDA,1,3,-0.9961920136542188,INVARIANT_MIX
1,cc-pvdz,2.842696629213483, LDA,2,3,-0.9961920136542188,INVARIANT_MIX
2,cc-pvdz,2.842696629213483, LDA,3,3,-0.9961920136542187,INVARIANT_MIX
3,cc-pvdz,2.842696629213483, LDA,1,1,-0.9961535869460514,INVARIANT_MIX
4,cc-pvdz,2.842696629213483, LDA,2,1,-0.6175762288963044,INVARIANT_MIX
5,cc-pvdz,2.842696629213483, LDA,3,1,-0.6124131188323103,INVARIANT_MIX
0,cc-pvdz,2.896629213483146,FCI,1,1,-0.9999242129328663,
1,cc-pvdz,2.896629213483146,FCI,2,1,-0.6511822593481081,
2,cc-pvdz,2.896629213483146,FCI,3,1,-0.6477016255911056,
3,cc-pvdz,2.896629213483146,FCI,1,3,-0.9977911569393505,
0,cc-pvdz,2.896629213483146, LDA,1,1,-0.883038012956457,UNPOLARIZED
1,cc-pvdz,2.896629213483146, LDA,1,3,-0.8801124512579184,UNPOLARIZED
2,cc-pvdz,2.896629213483146, LDA,2,1,-0.6225635993239796,UNPOLARIZED
3,cc-pvdz,2.896629213483146, LDA,3,1,-0.6196552234951844,UNPOLARIZED
0,cc-pvdz,2.896629213483146, LDA,1,1,-0.9827191881579842,POLARIZED
1,cc-pvdz,2.896629213483146, LDA,1,3,-0.9825887648082807,POLARIZED
2,cc-pvdz,2.896629213483146, LDA,2,1,-0.6156781386138465,POLARIZED
3,cc-pvdz,2.896629213483146, LDA,3,1,-0.6112978443986644,POLARIZED
0,cc-pvdz,2.896629213483146, LDA,1,3,-1.11778333317468,INVARIANT
1,cc-pvdz,2.896629213483146, LDA,1,1,-1.1153516620285437,INVARIANT
2,cc-pvdz,2.896629213483146, LDA,2,1,-0.6022821488623853,INVARIANT
3,cc-pvdz,2.896629213483146, LDA,3,1,-0.5962788993428395,INVARIANT
0,cc-pvdz,2.896629213483146, LDA,1,3,-0.9962077651244818,INVARIANT_MIX
1,cc-pvdz,2.896629213483146, LDA,2,3,-0.9962077651244818,INVARIANT_MIX
2,cc-pvdz,2.896629213483146, LDA,3,3,-0.9962077651244812,INVARIANT_MIX
3,cc-pvdz,2.896629213483146, LDA,1,1,-0.9960295609757263,INVARIANT_MIX
4,cc-pvdz,2.896629213483146, LDA,2,1,-0.6145514581927097,INVARIANT_MIX
5,cc-pvdz,2.896629213483146, LDA,3,1,-0.6099852643937754,INVARIANT_MIX
0,cc-pvdz,2.950561797752809,FCI,1,1,-0.999714586429953,
1,cc-pvdz,2.950561797752809,FCI,2,1,-0.6483955208050398,
2,cc-pvdz,2.950561797752809,FCI,3,1,-0.6453909564055614,
3,cc-pvdz,2.950561797752809,FCI,1,3,-0.9979085818697193,
0,cc-pvdz,2.950561797752809, LDA,1,1,-0.8826945598069738,UNPOLARIZED
1,cc-pvdz,2.950561797752809, LDA,1,3,-0.880199724976573,UNPOLARIZED
2,cc-pvdz,2.950561797752809, LDA,2,1,-0.6198315319439122,UNPOLARIZED
3,cc-pvdz,2.950561797752809, LDA,3,1,-0.6173815682130284,UNPOLARIZED
0,cc-pvdz,2.950561797752809, LDA,1,3,-0.9826034010903685,POLARIZED
1,cc-pvdz,2.950561797752809, LDA,1,1,-0.9825990561657655,POLARIZED
2,cc-pvdz,2.950561797752809, LDA,2,1,-0.61272179881011,POLARIZED
3,cc-pvdz,2.950561797752809, LDA,3,1,-0.6088605871529047,POLARIZED
0,cc-pvdz,2.950561797752809, LDA,1,3,-1.1177256585994555,INVARIANT
1,cc-pvdz,2.950561797752809, LDA,1,1,-1.1154308908848287,INVARIANT
2,cc-pvdz,2.950561797752809, LDA,2,1,-0.5990624751809099,INVARIANT
3,cc-pvdz,2.950561797752809, LDA,3,1,-0.5936910665131547,INVARIANT
0,cc-pvdz,2.950561797752809, LDA,1,3,-0.9962139052421257,INVARIANT_MIX
1,cc-pvdz,2.950561797752809, LDA,2,3,-0.9962139052421255,INVARIANT_MIX
2,cc-pvdz,2.950561797752809, LDA,3,3,-0.9962139052421254,INVARIANT_MIX
3,cc-pvdz,2.950561797752809, LDA,1,1,-0.9959331965792813,INVARIANT_MIX
4,cc-pvdz,2.950561797752809, LDA,2,1,-0.6115668980018786,INVARIANT_MIX
5,cc-pvdz,2.950561797752809, LDA,3,1,-0.6075307161237895,INVARIANT_MIX
0,cc-pvdz,3.004494382022472,FCI,1,1,-0.9995369122823815,
1,cc-pvdz,3.004494382022472,FCI,2,1,-0.645635797208231,
2,cc-pvdz,3.004494382022472,FCI,3,1,-0.6430437030476257,
3,cc-pvdz,3.004494382022472,FCI,1,3,-0.9980086811567032,
0,cc-pvdz,3.004494382022472, LDA,1,1,-0.8823994424636026,UNPOLARIZED
1,cc-pvdz,3.004494382022472, LDA,1,3,-0.8802707690583383,UNPOLARIZED
2,cc-pvdz,3.004494382022472, LDA,2,1,-0.6171269401881513,UNPOLARIZED
3,cc-pvdz,3.004494382022472, LDA,3,1,-0.615067411914801,UNPOLARIZED
0,cc-pvdz,3.004494382022472, LDA,1,3,-0.9826096813750855,POLARIZED
1,cc-pvdz,3.004494382022472, LDA,1,1,-0.9825042680949789,POLARIZED
2,cc-pvdz,3.004494382022472, LDA,2,1,-0.6098078088855498,POLARIZED
3,cc-pvdz,3.004494382022472, LDA,3,1,-0.6064061842930918,POLARIZED
0,cc-pvdz,3.004494382022472, LDA,1,3,-1.1176686766781356,INVARIANT
1,cc-pvdz,3.004494382022472, LDA,1,1,-1.1155174458696329,INVARIANT
2,cc-pvdz,3.004494382022472, LDA,2,1,-0.5959050185863306,INVARIANT
3,cc-pvdz,3.004494382022472, LDA,3,1,-0.5911046258006855,INVARIANT
0,cc-pvdz,3.004494382022472, LDA,1,3,-0.9962123412535038,INVARIANT_MIX
1,cc-pvdz,3.004494382022472, LDA,2,3,-0.9962123412535036,INVARIANT_MIX
2,cc-pvdz,3.004494382022472, LDA,3,3,-0.9962123412535031,INVARIANT_MIX
3,cc-pvdz,3.004494382022472, LDA,1,1,-0.9958593392962513,INVARIANT_MIX
4,cc-pvdz,3.004494382022472, LDA,2,1,-0.6086275718431104,INVARIANT_MIX
5,cc-pvdz,3.004494382022472, LDA,3,1,-0.6050620097081203,INVARIANT_MIX
0,cc-pvdz,3.058426966292135,FCI,1,1,-0.9993864426260929,
1,cc-pvdz,3.058426966292135,FCI,2,1,-0.6429073700327491,
2,cc-pvdz,3.058426966292135,FCI,3,1,-0.6406725841092732,
3,cc-pvdz,3.058426966292135,FCI,1,3,-0.9980939159694368,
0,cc-pvdz,3.058426966292135, LDA,1,1,-0.8821457004032591,UNPOLARIZED
1,cc-pvdz,3.058426966292135, LDA,1,3,-0.8803281692948287,UNPOLARIZED
2,cc-pvdz,3.058426966292135, LDA,2,1,-0.6144539772517339,UNPOLARIZED
3,cc-pvdz,3.058426966292135, LDA,3,1,-0.6127265505305116,UNPOLARIZED
0,cc-pvdz,3.058426966292135, LDA,1,3,-0.9826092526448876,POLARIZED
1,cc-pvdz,3.058426966292135, LDA,1,1,-0.9824301158163806,POLARIZED
2,cc-pvdz,3.058426966292135, LDA,2,1,-0.6069407212490963,POLARIZED
3,cc-pvdz,3.058426966292135, LDA,3,1,-0.6039459795235543,POLARIZED
0,cc-pvdz,3.058426966292135, LDA,1,3,-1.117613466312766,INVARIANT
1,cc-pvdz,3.058426966292135, LDA,1,1,-1.1156089143620638,INVARIANT
2,cc-pvdz,3.058426966292135, LDA,2,1,-0.5928127975263294,INVARIANT
3,cc-pvdz,3.058426966292135, LDA,3,1,-0.5885282046020884,INVARIANT
0,cc-pvdz,3.058426966292135, LDA,1,3,-0.9962056455421648,INVARIANT_MIX
1,cc-pvdz,3.058426966292135, LDA,2,3,-0.9962056455421648,INVARIANT_MIX
2,cc-pvdz,3.058426966292135, LDA,3,3,-0.9962056455421646,INVARIANT_MIX
3,cc-pvdz,3.058426966292135, LDA,1,1,-0.9958053507805351,INVARIANT_MIX
4,cc-pvdz,3.058426966292135, LDA,2,1,-0.6057352566487761,INVARIANT_MIX
5,cc-pvdz,3.058426966292135, LDA,3,1,-0.6025880598906346,INVARIANT_MIX
0,cc-pvdz,3.112359550561798,FCI,1,1,-0.999259099796368,
1,cc-pvdz,3.112359550561798,FCI,2,1,-0.640214160843707,
2,cc-pvdz,3.112359550561798,FCI,3,1,-0.6382888198461446,
3,cc-pvdz,3.112359550561798,FCI,1,3,-0.9981664147561238,
0,cc-pvdz,3.112359550561798, LDA,1,1,-0.8819273434981851,UNPOLARIZED
1,cc-pvdz,3.112359550561798, LDA,1,3,-0.8803741478454967,UNPOLARIZED
2,cc-pvdz,3.112359550561798, LDA,2,1,-0.6118163686745454,UNPOLARIZED
3,cc-pvdz,3.112359550561798, LDA,3,1,-0.6103710319012309,UNPOLARIZED
0,cc-pvdz,3.112359550561798, LDA,1,3,-0.9826043924588058,POLARIZED
1,cc-pvdz,3.112359550561798, LDA,1,1,-0.9823741504071292,POLARIZED
2,cc-pvdz,3.112359550561798, LDA,2,1,-0.6041220823669732,POLARIZED
3,cc-pvdz,3.112359550561798, LDA,3,1,-0.6014878884835548,POLARIZED
0,cc-pvdz,3.112359550561798, LDA,1,3,-1.1175608050915868,INVARIANT
1,cc-pvdz,3.112359550561798, LDA,1,1,-1.1157032029631468,INVARIANT
2,cc-pvdz,3.112359550561798, LDA,2,1,-0.5897883189335021,INVARIANT
3,cc-pvdz,3.112359550561798, LDA,3,1,-0.5859693197739545,INVARIANT
0,cc-pvdz,3.112359550561798, LDA,1,3,-0.9961949810008074,INVARIANT_MIX
1,cc-pvdz,3.112359550561798, LDA,2,3,-0.9961949810008068,INVARIANT_MIX
2,cc-pvdz,3.112359550561798, LDA,3,3,-0.9961949810008068,INVARIANT_MIX
3,cc-pvdz,3.112359550561798, LDA,1,1,-0.9957671229326441,INVARIANT_MIX
4,cc-pvdz,3.112359550561798, LDA,2,1,-0.6028941892083658,INVARIANT_MIX
5,cc-pvdz,3.112359550561798, LDA,3,1,-0.6001187397229626,INVARIANT_MIX
0,cc-pvdz,3.166292134831461,FCI,1,1,-0.9991513900219768,
1,cc-pvdz,3.166292134831461,FCI,2,1,-0.6375597174617351,
2,cc-pvdz,3.166292134831461,FCI,3,1,-0.6359022759393245,
3,cc-pvdz,3.166292134831461,FCI,1,3,-0.9982280148432869,
0,cc-pvdz,3.166292134831461, LDA,1,1,-0.8817392270178321,UNPOLARIZED
1,cc-pvdz,3.166292134831461, LDA,1,3,-0.8804106032889895,UNPOLARIZED
2,cc-pvdz,3.166292134831461, LDA,2,1,-0.6092174117104193,UNPOLARIZED
3,cc-pvdz,3.166292134831461, LDA,3,1,-0.6080113262098165,UNPOLARIZED
0,cc-pvdz,3.166292134831461, LDA,1,3,-0.9825960573712492,POLARIZED
1,cc-pvdz,3.166292134831461, LDA,1,1,-0.9823326169786201,POLARIZED
2,cc-pvdz,3.166292134831461, LDA,2,1,-0.601355651984868,POLARIZED
3,cc-pvdz,3.166292134831461, LDA,3,1,-0.5990407795469781,POLARIZED
0,cc-pvdz,3.166292134831461, LDA,1,3,-1.117511216996843,INVARIANT
1,cc-pvdz,3.166292134831461, LDA,1,1,-1.1157985168793798,INVARIANT
2,cc-pvdz,3.166292134831461, LDA,2,1,-0.586833572298784,INVARIANT
3,cc-pvdz,3.166292134831461, LDA,3,1,-0.5834344644294501,INVARIANT
0,cc-pvdz,3.166292134831461, LDA,1,3,-0.9961815772913711,INVARIANT_MIX
1,cc-pvdz,3.166292134831461, LDA,2,3,-0.9961815772913711,INVARIANT_MIX
2,cc-pvdz,3.166292134831461, LDA,3,3,-0.996181577291371,INVARIANT_MIX
3,cc-pvdz,3.166292134831461, LDA,1,1,-0.995741715632382,INVARIANT_MIX
4,cc-pvdz,3.166292134831461, LDA,2,1,-0.6001071188295755,INVARIANT_MIX
5,cc-pvdz,3.166292134831461, LDA,3,1,-0.5976619464622587,INVARIANT_MIX
0,cc-pvdz,3.220224719101124,FCI,1,1,-0.9990603265455877,
1,cc-pvdz,3.220224719101124,FCI,2,1,-0.634947205868472,
2,cc-pvdz,3.220224719101124,FCI,3,1,-0.6335215921092248,
3,cc-pvdz,3.220224719101124,FCI,1,3,-0.9982802996238838,
0,cc-pvdz,3.220224719101124, LDA,1,1,-0.8815765191123253,UNPOLARIZED
1,cc-pvdz,3.220224719101124, LDA,1,3,-0.8804388911318477,UNPOLARIZED
2,cc-pvdz,3.220224719101124, LDA,2,1,-0.6066605905212199,UNPOLARIZED
3,cc-pvdz,3.220224719101124, LDA,3,1,-0.6056571408236775,UNPOLARIZED
0,cc-pvdz,3.220224719101124, LDA,1,3,-0.9825853144076491,POLARIZED
1,cc-pvdz,3.220224719101124, LDA,1,1,-0.9823028571827686,POLARIZED
2,cc-pvdz,3.220224719101124, LDA,2,1,-0.5986437973304579,POLARIZED
3,cc-pvdz,3.220224719101124, LDA,3,1,-0.5966116612013762,POLARIZED
0,cc-pvdz,3.220224719101124, LDA,1,3,-1.117465046661869,INVARIANT
1,cc-pvdz,3.220224719101124, LDA,1,1,-1.115893369186118,INVARIANT
2,cc-pvdz,3.220224719101124, LDA,2,1,-0.5839500405188173,INVARIANT
3,cc-pvdz,3.220224719101124, LDA,3,1,-0.5809291948010126,INVARIANT
0,cc-pvdz,3.220224719101124, LDA,1,3,-0.9961664275713722,INVARIANT_MIX
1,cc-pvdz,3.220224719101124, LDA,2,3,-0.9961664275713719,INVARIANT_MIX
2,cc-pvdz,3.220224719101124, LDA,3,3,-0.9961664275713716,INVARIANT_MIX
3,cc-pvdz,3.220224719101124, LDA,1,1,-0.9957266251518917,INVARIANT_MIX
4,cc-pvdz,3.220224719101124, LDA,2,1,-0.5973763336738795,INVARIANT_MIX
5,cc-pvdz,3.220224719101124, LDA,3,1,-0.5952244989255163,INVARIANT_MIX
0,cc-pvdz,3.274157303370787,FCI,1,1,-0.9989833614119463,
1,cc-pvdz,3.274157303370787,FCI,2,1,-0.6323794074603899,
2,cc-pvdz,3.274157303370787,FCI,3,1,-0.6311542971116224,
3,cc-pvdz,3.274157303370787,FCI,1,3,-0.9983246315574335,
0,cc-pvdz,3.274157303370787, LDA,1,1,-0.8814364975218089,UNPOLARIZED
1,cc-pvdz,3.274157303370787, LDA,1,3,-0.8804610428841075,UNPOLARIZED
2,cc-pvdz,3.274157303370787, LDA,2,1,-0.6041469941295402,UNPOLARIZED
3,cc-pvdz,3.274157303370787, LDA,3,1,-0.6033147653621265,UNPOLARIZED
0,cc-pvdz,3.274157303370787, LDA,1,3,-0.9825730387149006,POLARIZED
1,cc-pvdz,3.274157303370787, LDA,1,1,-0.9822826313271593,POLARIZED
2,cc-pvdz,3.274157303370787, LDA,2,1,-0.5959884517272785,POLARIZED
3,cc-pvdz,3.274157303370787, LDA,3,1,-0.5942065516739711,POLARIZED
0,cc-pvdz,3.274157303370787, LDA,1,3,-1.1174225140757668,INVARIANT
